,strikePrice,expiryDate,PE,CE
182,21200,20-Mar-2025,"{'strikePrice': 21200, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE21200.00', 'openInterest': 34066, 'changeinOpenInterest': -98, 'pchangeinOpenInterest': -0.2868516567146704, 'totalTradedVolume': 213963, 'impliedVolatility': 26.74, 'lastPrice': 0.95, 'change': -1.3499999999999999, 'pChange': -58.69565217391304, 'totalBuyQuantity': 376125, 'totalSellQuantity': 332850, 'bidQty': 29100, 'bidprice': 0.9, 'askQty': 5700, 'askPrice': 0.95, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE21200.00', 'openInterest': 16, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6075, 'totalSellQuantity': 6375, 'bidQty': 1125, 'bidprice': 1287.6, 'askQty': 1125, 'askPrice': 1391.65, 'underlyingValue': 22508.75}"
183,21200,27-Mar-2025,"{'strikePrice': 21200, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE21200.00', 'openInterest': 11146, 'changeinOpenInterest': -454, 'pchangeinOpenInterest': -3.913793103448276, 'totalTradedVolume': 19674, 'impliedVolatility': 18.16, 'lastPrice': 4.15, 'change': -4.75, 'pChange': -53.37078651685393, 'totalBuyQuantity': 65625, 'totalSellQuantity': 8475, 'bidQty': 150, 'bidprice': 4.2, 'askQty': 150, 'askPrice': 5, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE21200.00', 'openInterest': 39, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 0, 'lastPrice': 1346.4, 'change': 91.95000000000005, 'pChange': 7.329905536290808, 'totalBuyQuantity': 7575, 'totalSellQuantity': 6750, 'bidQty': 750, 'bidprice': 1353, 'askQty': 225, 'askPrice': 1400.3, 'underlyingValue': 22508.75}"
184,21200,03-Apr-2025,"{'strikePrice': 21200, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE21200.00', 'openInterest': 355, 'changeinOpenInterest': 17, 'pchangeinOpenInterest': 5.029585798816568, 'totalTradedVolume': 2350, 'impliedVolatility': 16.44, 'lastPrice': 9.75, 'change': -8.7, 'pChange': -47.15447154471544, 'totalBuyQuantity': 35550, 'totalSellQuantity': 10350, 'bidQty': 900, 'bidprice': 9.65, 'askQty': 450, 'askPrice': 12.35, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE21200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3450, 'totalSellQuantity': 3450, 'bidQty': 1725, 'bidprice': 1186.55, 'askQty': 1725, 'askPrice': 1632.45, 'underlyingValue': 22508.75}"
185,21200,09-Apr-2025,"{'strikePrice': 21200, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE21200.00', 'openInterest': 13, 'changeinOpenInterest': 10, 'pchangeinOpenInterest': 333.3333333333333, 'totalTradedVolume': 24, 'impliedVolatility': 16.39, 'lastPrice': 20, 'change': -10, 'pChange': -33.33333333333333, 'totalBuyQuantity': 14550, 'totalSellQuantity': 5625, 'bidQty': 225, 'bidprice': 19.05, 'askQty': 75, 'askPrice': 21.9, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE21200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 22508.75}"
186,21200,17-Apr-2025,"{'strikePrice': 21200, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025PE21200.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 16.96, 'lastPrice': 40.25, 'change': -5.350000000000001, 'pChange': -11.73245614035088, 'totalBuyQuantity': 4650, 'totalSellQuantity': 3750, 'bidQty': 825, 'bidprice': 29.3, 'askQty': 225, 'askPrice': 32.3, 'underlyingValue': 22508.75}",
187,21200,24-Apr-2025,"{'strikePrice': 21200, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE21200.00', 'openInterest': 2659, 'changeinOpenInterest': 357, 'pchangeinOpenInterest': 15.508253692441356, 'totalTradedVolume': 3656, 'impliedVolatility': 16.15, 'lastPrice': 45.7, 'change': -18.099999999999994, 'pChange': -28.369905956112845, 'totalBuyQuantity': 22650, 'totalSellQuantity': 7500, 'bidQty': 225, 'bidprice': 43.95, 'askQty': 750, 'askPrice': 47.95, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE21200.00', 'openInterest': 7, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7275, 'totalSellQuantity': 7725, 'bidQty': 225, 'bidprice': 1549.3, 'askQty': 675, 'askPrice': 1614.9, 'underlyingValue': 22508.75}"
188,21200,29-May-2025,"{'strikePrice': 21200, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE21200.00', 'openInterest': 941, 'changeinOpenInterest': 314, 'pchangeinOpenInterest': 50.079744816586924, 'totalTradedVolume': 410, 'impliedVolatility': 15.62, 'lastPrice': 93.95, 'change': -23.549999999999997, 'pChange': -20.04255319148936, 'totalBuyQuantity': 5850, 'totalSellQuantity': 4950, 'bidQty': 75, 'bidprice': 91.45, 'askQty': 75, 'askPrice': 94.7, 'underlyingValue': 22508.75}","{'strikePrice': 21200, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE21200.00', 'openInterest': 5, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3750, 'totalSellQuantity': 1800, 'bidQty': 225, 'bidprice': 1663.15, 'askQty': 1725, 'askPrice': 1919.2, 'underlyingValue': 22508.75}"
189,21250,20-Mar-2025,"{'strikePrice': 21250, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE21250.00', 'openInterest': 8248, 'changeinOpenInterest': 2161, 'pchangeinOpenInterest': 35.501889272219486, 'totalTradedVolume': 69927, 'impliedVolatility': 26.1, 'lastPrice': 1.05, 'change': -1.4000000000000001, 'pChange': -57.14285714285714, 'totalBuyQuantity': 386550, 'totalSellQuantity': 42750, 'bidQty': 975, 'bidprice': 1.05, 'askQty': 300, 'askPrice': 1.15, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE21250.00', 'openInterest': 6, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 5325, 'bidQty': 1125, 'bidprice': 1232.45, 'askQty': 1125, 'askPrice': 1388.65, 'underlyingValue': 22508.75}"
190,21250,27-Mar-2025,"{'strikePrice': 21250, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE21250.00', 'openInterest': 1351, 'changeinOpenInterest': 246, 'pchangeinOpenInterest': 22.262443438914026, 'totalTradedVolume': 4008, 'impliedVolatility': 17.84, 'lastPrice': 4.75, 'change': -5.35, 'pChange': -52.97029702970298, 'totalBuyQuantity': 27750, 'totalSellQuantity': 4950, 'bidQty': 1950, 'bidprice': 4.4, 'askQty': 225, 'askPrice': 5.2, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE21250.00', 'openInterest': 16, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6450, 'totalSellQuantity': 6075, 'bidQty': 825, 'bidprice': 1322.95, 'askQty': 750, 'askPrice': 1402, 'underlyingValue': 22508.75}"
191,21250,03-Apr-2025,"{'strikePrice': 21250, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE21250.00', 'openInterest': 44, 'changeinOpenInterest': 20, 'pchangeinOpenInterest': 83.33333333333333, 'totalTradedVolume': 85, 'impliedVolatility': 16.23, 'lastPrice': 11.3, 'change': -10.7, 'pChange': -48.63636363636363, 'totalBuyQuantity': 20700, 'totalSellQuantity': 5475, 'bidQty': 900, 'bidprice': 9.65, 'askQty': 225, 'askPrice': 12.25, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE21250.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3675, 'totalSellQuantity': 3675, 'bidQty': 225, 'bidprice': 1316.8, 'askQty': 225, 'askPrice': 1445.6, 'underlyingValue': 22508.75}"
192,21250,09-Apr-2025,"{'strikePrice': 21250, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE21250.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 3, 'impliedVolatility': 16.48, 'lastPrice': 23.45, 'change': -19.8, 'pChange': -45.78034682080925, 'totalBuyQuantity': 11775, 'totalSellQuantity': 975, 'bidQty': 150, 'bidprice': 17.7, 'askQty': 75, 'askPrice': 29, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE21250.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 22508.75}"
193,21250,17-Apr-2025,"{'strikePrice': 21250, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025PE21250.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3150, 'totalSellQuantity': 1800, 'bidQty': 1800, 'bidprice': 10.15, 'askQty': 1800, 'askPrice': 105.8, 'underlyingValue': 22508.75}",
194,21250,24-Apr-2025,"{'strikePrice': 21250, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE21250.00', 'openInterest': 109, 'changeinOpenInterest': -26, 'pchangeinOpenInterest': -19.25925925925926, 'totalTradedVolume': 56, 'impliedVolatility': 16.03, 'lastPrice': 49.05, 'change': -20.35000000000001, 'pChange': -29.322766570605197, 'totalBuyQuantity': 3900, 'totalSellQuantity': 3075, 'bidQty': 300, 'bidprice': 20.45, 'askQty': 225, 'askPrice': 51.55, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE21250.00', 'openInterest': 16, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 7275, 'totalSellQuantity': 7050, 'bidQty': 225, 'bidprice': 1491.7, 'askQty': 1725, 'askPrice': 1583, 'underlyingValue': 22508.75}"
195,21250,29-May-2025,"{'strikePrice': 21250, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE21250.00', 'openInterest': 16, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -5.882352941176471, 'totalTradedVolume': 8, 'impliedVolatility': 15.71, 'lastPrice': 102.5, 'change': -16.400000000000006, 'pChange': -13.793103448275868, 'totalBuyQuantity': 2925, 'totalSellQuantity': 2025, 'bidQty': 225, 'bidprice': 98.85, 'askQty': 225, 'askPrice': 102.45, 'underlyingValue': 22508.75}","{'strikePrice': 21250, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE21250.00', 'openInterest': 7, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3750, 'totalSellQuantity': 3525, 'bidQty': 225, 'bidprice': 1578.4, 'askQty': 1725, 'askPrice': 1870.5, 'underlyingValue': 22508.75}"
196,21300,20-Mar-2025,"{'strikePrice': 21300, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE21300.00', 'openInterest': 27685, 'changeinOpenInterest': 8093, 'pchangeinOpenInterest': 41.307676602694976, 'totalTradedVolume': 185753, 'impliedVolatility': 25.17, 'lastPrice': 1.1, 'change': -1.5499999999999998, 'pChange': -58.490566037735846, 'totalBuyQuantity': 451425, 'totalSellQuantity': 51675, 'bidQty': 26775, 'bidprice': 1, 'askQty': 3075, 'askPrice': 1.1, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE21300.00', 'openInterest': 9, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 5325, 'bidQty': 1125, 'bidprice': 1176.3, 'askQty': 1125, 'askPrice': 1337.55, 'underlyingValue': 22508.75}"
197,21300,27-Mar-2025,"{'strikePrice': 21300, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE21300.00', 'openInterest': 8090, 'changeinOpenInterest': -402, 'pchangeinOpenInterest': -4.733867169100329, 'totalTradedVolume': 27807, 'impliedVolatility': 17.44, 'lastPrice': 5.3, 'change': -6.05, 'pChange': -53.30396475770925, 'totalBuyQuantity': 44325, 'totalSellQuantity': 25800, 'bidQty': 1800, 'bidprice': 4.65, 'askQty': 600, 'askPrice': 5.1, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE21300.00', 'openInterest': 67, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 2, 'impliedVolatility': 20.29, 'lastPrice': 1287, 'change': 49.25, 'pChange': 3.978994142597455, 'totalBuyQuantity': 6975, 'totalSellQuantity': 6525, 'bidQty': 150, 'bidprice': 1286.65, 'askQty': 75, 'askPrice': 1300.5, 'underlyingValue': 22508.75}"
198,21300,03-Apr-2025,"{'strikePrice': 21300, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE21300.00', 'openInterest': 737, 'changeinOpenInterest': -71, 'pchangeinOpenInterest': -8.787128712871286, 'totalTradedVolume': 3470, 'impliedVolatility': 16.03, 'lastPrice': 12.2, 'change': -10.350000000000001, 'pChange': -45.89800443458981, 'totalBuyQuantity': 31050, 'totalSellQuantity': 7875, 'bidQty': 75, 'bidprice': 12.05, 'askQty': 75, 'askPrice': 14, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE21300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3675, 'totalSellQuantity': 3675, 'bidQty': 225, 'bidprice': 1273.9, 'askQty': 225, 'askPrice': 1407.4, 'underlyingValue': 22508.75}"
199,21300,09-Apr-2025,"{'strikePrice': 21300, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE21300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 12525, 'totalSellQuantity': 2550, 'bidQty': 225, 'bidprice': 19.6, 'askQty': 225, 'askPrice': 30.9, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE21300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 22508.75}"
200,21300,17-Apr-2025,"{'strikePrice': 21300, 'expiryDate': '17-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY17-04-2025PE21300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4575, 'totalSellQuantity': 4425, 'bidQty': 750, 'bidprice': 34.4, 'askQty': 225, 'askPrice': 37.5, 'underlyingValue': 22508.75}",
201,21300,24-Apr-2025,"{'strikePrice': 21300, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025PE21300.00', 'openInterest': 3000, 'changeinOpenInterest': 383, 'pchangeinOpenInterest': 14.635078333970196, 'totalTradedVolume': 2091, 'impliedVolatility': 15.96, 'lastPrice': 52, 'change': -21.900000000000006, 'pChange': -29.63464140730718, 'totalBuyQuantity': 18750, 'totalSellQuantity': 5400, 'bidQty': 75, 'bidprice': 51.1, 'askQty': 225, 'askPrice': 55.45, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '24-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-04-2025CE21300.00', 'openInterest': 9, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5550, 'totalSellQuantity': 7350, 'bidQty': 225, 'bidprice': 1455.2, 'askQty': 75, 'askPrice': 1499.7, 'underlyingValue': 22508.75}"
202,21300,29-May-2025,"{'strikePrice': 21300, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025PE21300.00', 'openInterest': 867, 'changeinOpenInterest': 162, 'pchangeinOpenInterest': 22.97872340425532, 'totalTradedVolume': 197, 'impliedVolatility': 15.44, 'lastPrice': 106.05, 'change': -25.299999999999997, 'pChange': -19.261515036162923, 'totalBuyQuantity': 3825, 'totalSellQuantity': 4350, 'bidQty': 150, 'bidprice': 100.85, 'askQty': 75, 'askPrice': 107, 'underlyingValue': 22508.75}","{'strikePrice': 21300, 'expiryDate': '29-May-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY29-05-2025CE21300.00', 'openInterest': 11, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3750, 'totalSellQuantity': 3525, 'bidQty': 225, 'bidprice': 1521.8, 'askQty': 1725, 'askPrice': 1848, 'underlyingValue': 22508.75}"
203,21350,20-Mar-2025,"{'strikePrice': 21350, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025PE21350.00', 'openInterest': 6160, 'changeinOpenInterest': 2127, 'pchangeinOpenInterest': 52.73989585916191, 'totalTradedVolume': 61881, 'impliedVolatility': 24.49, 'lastPrice': 1.05, 'change': -1.7499999999999998, 'pChange': -62.5, 'totalBuyQuantity': 360900, 'totalSellQuantity': 42450, 'bidQty': 8175, 'bidprice': 1.05, 'askQty': 1800, 'askPrice': 1.25, 'underlyingValue': 22508.75}","{'strikePrice': 21350, 'expiryDate': '20-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY20-03-2025CE21350.00', 'openInterest': 8, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6075, 'totalSellQuantity': 6075, 'bidQty': 1125, 'bidprice': 1125.55, 'askQty': 1125, 'askPrice': 1238, 'underlyingValue': 22508.75}"
204,21350,27-Mar-2025,"{'strikePrice': 21350, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025PE21350.00', 'openInterest': 2039, 'changeinOpenInterest': 1139, 'pchangeinOpenInterest': 126.55555555555556, 'totalTradedVolume': 4924, 'impliedVolatility': 17.14, 'lastPrice': 5.85, 'change': -6.85, 'pChange': -53.937007874015755, 'totalBuyQuantity': 50625, 'totalSellQuantity': 14625, 'bidQty': 750, 'bidprice': 5.35, 'askQty': 225, 'askPrice': 6.35, 'underlyingValue': 22508.75}","{'strikePrice': 21350, 'expiryDate': '27-Mar-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-03-2025CE21350.00', 'openInterest': 19, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5325, 'totalSellQuantity': 6150, 'bidQty': 1725, 'bidprice': 1089.65, 'askQty': 750, 'askPrice': 1269.8, 'underlyingValue': 22508.75}"
205,21350,03-Apr-2025,"{'strikePrice': 21350, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025PE21350.00', 'openInterest': 23, 'changeinOpenInterest': 6, 'pchangeinOpenInterest': 35.294117647058826, 'totalTradedVolume': 18, 'impliedVolatility': 15.75, 'lastPrice': 13.55, 'change': -12.45, 'pChange': -47.88461538461538, 'totalBuyQuantity': 19725, 'totalSellQuantity': 6450, 'bidQty': 225, 'bidprice': 13.05, 'askQty': 225, 'askPrice': 15.7, 'underlyingValue': 22508.75}","{'strikePrice': 21350, 'expiryDate': '03-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY03-04-2025CE21350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3675, 'totalSellQuantity': 3675, 'bidQty': 225, 'bidprice': 1239.95, 'askQty': 225, 'askPrice': 1329.45, 'underlyingValue': 22508.75}"
206,21350,09-Apr-2025,"{'strikePrice': 21350, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025PE21350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 3, 'impliedVolatility': 15.99, 'lastPrice': 26.8, 'change': -26.45, 'pChange': -49.671361502347416, 'totalBuyQuantity': 15825, 'totalSellQuantity': 1800, 'bidQty': 900, 'bidprice': 19.6, 'askQty': 225, 'askPrice': 33.6, 'underlyingValue': 22508.75}","{'strikePrice': 21350, 'expiryDate': '09-Apr-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY09-04-2025CE21350.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 22508.75}"
